2218.4,0.000383661560904
2355.8,0.000382991116936
2493.1,0.000383326045766
2630.5,0.000383661560904
2767.9,0.000384165936313
2905.2,0.000383158508159
3042.6,0.00038349372995
3179.9,0.000383326045766
3317.3,0.000383661560904
3454.7,0.000383661560904
3592.0,0.000384334356276
3729.4,0.000385687050887
3866.8,0.000386707837083
4004.1,0.000386366975173
4141.5,0.000383661560904
4278.8,0.000383997663893
4416.2,0.000383997663893
4553.6,0.000383997663893
4690.9,0.000384671639608
4828.3,0.000385009515444
4965.7,0.000385687050887
5103.0,0.000386196769457
5240.4,0.00038739136839
5377.7,0.000388249188072
5515.1,0.000389456537835
5652.5,0.000392771804062
5789.8,0.000394894894895
5927.2,0.000397220963601
6064.6,0.000399756801946
6201.9,0.000403436109833
6339.3,0.000407183774578
6476.6,0.000411387455029
6614.0,0.000416468725257
6751.4,0.000421677088344
6888.7,0.00042701737295
7026.1,0.0004329218107
7163.5,0.000439431913116
7300.8,0.000446140797286
7438.2,0.000452589915677
7575.5,0.000459228217217
7712.9,0.000467057361037
7850.3,0.000474130160447
7987.6,0.000481420464946
8125.0,0.000488393686165
8262.4,0.000496132805131
8399.7,0.000503542025656
8537.1,0.000509986426217
8674.5,0.00051720747296
8811.8,0.000523383084577
8949.2,0.000528749497386
9086.5,0.000534227097298
9223.9,0.000540818424841
9361.3,0.000547574432646
9498.6,0.000553101997897
9636.0,0.000558742298704
9773.4,0.000563772775991
9910.7,0.000569264069264
10048.1,0.000574110456232
10185.4,0.000578657865787
10322.8,0.000583277888667
10460.2,0.000587184639428
10597.5,0.000591144077321
10734.9,0.000595157275402
10872.3,0.000599225336067
11009.6,0.000602520045819
11147.0,0.000605851186363
11284.3,0.0006092193653
11421.7,0.00061262520382
11559.1,0.000616069337081
11696.4,0.000619552414605
11833.8,0.000622190678969
11971.2,0.000624851508672
12108.5,0.000627984718243
12245.9,0.000632059601057
12383.2,0.000633887683779
12520.6,0.000637112403101
12658.0,0.000639435934841
12795.3,0.000641306998293
12932.7,0.000643189043776
13070.1,0.000648902047866
13207.4,0.000650346191889
13344.8,0.000650346191889
13482.1,0.000652281746032
13619.5,0.000652767436088
13756.9,0.000653740989311
13894.2,0.000654717450834
14031.6,0.000655696833707
14169.0,0.000656679151061
14306.3,0.000656679151061
14443.7,0.000658652642124
14581.0,0.000658652642124
14718.4,0.000659643842488
14855.8,0.000665654264743
