8950.15,0.000273147
9011.7,0.000274809
9070.5,0.000276464
9126.58,0.000278119
9185.3,0.000279781
9238.47,0.000281436
9294.54,0.000283091
9395.24,0.000286886
9442.93,0.000288765
9487.72,0.000290666
9532.43,0.000292559
9571.67,0.000294698
9610.9,0.000296585
9647.23,0.000298709
9680.82,0.000300842
9714.42,0.000303212
9748.01,0.000305344
9778.87,0.000307476
9809.55,0.00030984
9840.41,0.000311971
9868.36,0.000314335
9899.22,0.000316467
9927.17,0.000318837
9955.21,0.000320969
9985.9,0.000323094
10014,0.000325458
10042,0.00032759
10069.9,0.000329721
10098,0.000332085
10125.9,0.000334217
10153.9,0.000336342
10184.7,0.000338474
10240.8,0.000342738
10268.7,0.000344632
10299.5,0.000346763
10327.6,0.000348895
10355.5,0.000351021
10386.3,0.000352921
10414.2,0.000355053
10445.1,0.00035694
10473.1,0.000359064
10503.9,0.000360965
10531.9,0.000362859
10562.6,0.000364745
10593.5,0.000366646
10624.3,0.000368778
10652.3,0.000370671
10683.1,0.000372326
10713.8,0.00037422
10744.6,0.000376106
10775.5,0.000378007
10806.2,0.000379655
10839.7,0.000381555
10870.7,0.000383456
10901.4,0.000385104
10932.2,0.000386759
10965.7,0.000388653
10996.6,0.000390308
11030.2,0.000391977
11061,0.000393625
11094.6,0.00039528
11128.2,0.000396942
11158.9,0.000398598
11192.5,0.000400252
11226.1,0.000401914
11259.7,0.000403562
11293.3,0.000404986
11326.9,0.000406641
11360.5,0.000408065
11394.1,0.000409727
11427.7,0.000411144
11464.1,0.000412799
11497.7,0.000414216
11531.3,0.000415639
11567.7,0.000417063
11601.3,0.000418479
11637.6,0.000419903
11671.2,0.00042132
11707.6,0.000422736
11744,0.00042416
11780.4,0.000425584
11814,0.000427001
11850.4,0.000428193
11886.9,0.00042961
11923.2,0.000430781
11959.6,0.000432204
11998.8,0.00043339
12035.2,0.000434813
12071.6,0.000435998
12108,0.000437177
12147.1,0.0004386
12183.6,0.000439785
12222.8,0.000440971
12259.1,0.000442149
12298.4,0.000443334
12337.5,0.000444519
12373.9,0.000445698
12413.1,0.000446651
12452.2,0.000447822
12491.5,0.000449015
12530.7,0.0004502
12569.8,0.000451147
12609.1,0.000452332
12648.3,0.000453272
12687.4,0.000454464
12726.7,0.000455404
12765.8,0.00045635
12807.8,0.000457536
12847,0.000458483
12886.2,0.000459429
12928.3,0.000460376
12967.4,0.000461561
13009.4,0.000462508
13048.5,0.000463447
13090.5,0.000464402
13132.5,0.000465348
13174.5,0.000466056
13213.8,0.000466996
13255.7,0.00046795
13297.8,0.000468897
13339.7,0.000469836
13381.7,0.000470552
13423.7,0.000471499
13465.7,0.000472214
13507.7,0.000473154
13549.7,0.000474101
13591.7,0.000474809
13636.4,0.000475517
13678.4,0.000476471
13720.4,0.000477186
13765.2,0.000477894
13807.2,0.000478834
13852,0.000479543
13896.8,0.000480258
13938.8,0.000480967
13983.6,0.000481675
14028.4,0.00048239
14073.2,0.000483098
14118,0.000483807
14162.7,0.000484515
14210.4,0.000484992
14255.1,0.0004857
14302.7,0.000486416
14350.3,0.000486878
14397.9,0.000487362
14445.5,0.000488071
14495.9,0.000488548
14546.3,0.00048901
14599.5,0.000489256
14652.6,0.000489719
14705.9,0.000489964
14761.8,0.000490196
14817.8,0.000490434
14876.6,0.000490673
14935.4,0.000490911
14994.2,0.000491143
15053,0.000491143
15114.5,0.000491381
15173.4,0.000491381
15234.9,0.000491619
